,time,close,volume,friction_up,friction_down
298,2023-01-19 16:04:00,21086.32,0.146931,1071255.57337973,1295554.5101719194
299,2023-01-19 16:05:00,21055.83,0.069548,1040001.8543807997,1428106.78263102
300,2023-01-19 16:06:00,21052.68,0.0,1035867.9698934199,1441713.35206577
301,2023-01-19 16:07:00,21059.16,0.288921,1056812.17420513,1454316.3813258603
302,2023-01-19 16:08:00,21059.16,0.288921,1056812.17420513,1454316.3813258603
303,2023-01-19 16:09:00,21059.16,0.288921,1056812.17420513,1454316.3813258603
304,2023-01-19 16:10:00,21059.16,0.288921,1056812.17420513,1454316.3813258603
305,2023-01-19 16:11:00,21059.16,0.288921,1056812.17420513,1454316.3813258603
306,2023-01-19 16:12:00,21059.16,0.288921,1056812.17420513,1454316.3813258603
307,2023-01-19 16:13:00,21028.85,0.0,1128565.86744892,1300270.22153179
308,2023-01-19 16:14:00,21023.23,0.02007,987764.9319889098,1287999.1319478902
309,2023-01-19 16:15:00,21032.87,0.052276,1363956.2437058997,1216866.7543709602
310,2023-01-19 16:16:00,21037.15,0.26007,1269182.02029476,1308411.3037777503
311,2023-01-19 16:18:00,21030.12,0.001296,1261852.0027453897,1321580.7820313904
312,2023-01-19 16:19:00,21030.12,0.0,1254861.77927346,1297606.40500635
313,2023-01-19 16:20:00,21027.91,0.270276,1273153.62601063,1248148.5228151903
314,2023-01-19 16:21:00,21026.9,0.0,1254127.68041772,1324459.4925443106
315,2023-01-19 16:22:00,21025.28,0.0,1235963.4440606697,1308793.84261007
316,2023-01-19 16:23:00,21044.61,0.0,1247810.48510332,1322569.9017072602
317,2023-01-19 16:24:00,21035.17,0.002714,1237515.78112589,1308532.95041832
318,2023-01-19 16:25:00,21043.75,0.134998,1238499.75213149,1332962.2388647203
319,2023-01-19 16:26:00,21054.34,0.010917,1294525.82085959,1109906.35756593
320,2023-01-19 16:27:00,21034.75,0.0,1225763.5343768802,1371691.0687648498
321,2023-01-19 16:28:00,21052.16,0.0,1332271.11286407,1084253.3686791202
322,2023-01-19 16:29:00,21047.93,0.0,1308330.58288611,1329447.4267083702
323,2023-01-19 16:30:00,21047.93,0.0,1295728.99963609,1350944.7119688
324,2023-01-19 16:31:00,21045.77,0.0,1259060.6499562599,1323344.7327501704
325,2023-01-19 16:32:00,21035.24,0.0,1242821.8829844303,1325500.98247581
326,2023-01-19 16:33:00,21035.24,0.0,1240435.5360153902,1333348.9497058203
327,2023-01-19 16:34:00,21037.53,0.0,1327090.57481456,1354651.3755598802
328,2023-01-19 16:35:00,21039.93,0.0,1264690.1277863502,1356729.89897582
329,2023-01-19 16:36:00,21041.51,0.043545,1261721.7546481101,1361292.14262538
330,2023-01-19 16:37:00,21043.19,0.0,1336907.2338251998,1327588.9434212402
331,2023-01-19 16:38:00,21035.52,0.16356,1342264.13056409,1355679.44539802
332,2023-01-19 16:39:00,21031.46,0.06024,1354155.2251842797,1364282.8115809902
333,2023-01-19 16:40:00,21022.49,0.012474,998827.4063615698,1442910.7692613502
334,2023-01-19 16:41:00,21013.08,0.0,990041.6064463898,1530799.1658131299
335,2023-01-19 16:42:00,21025.73,0.0,1280988.92506408,1358682.7775572706
336,2023-01-19 16:43:00,20991.98,0.223782,865116.3961741298,1144560.6243364003
337,2023-01-19 16:44:00,20989.2,0.199082,1182280.3843091002,1323785.6040201103
338,2023-01-19 16:45:00,20986.82,0.127835,1108913.5805803002,1242345.8366495804
339,2023-01-19 16:46:00,20986.0,0.125939,1074905.1099020601,1259215.6485759604
340,2023-01-19 16:47:00,20986.0,0.0,1196413.2257565602,1321064.1352291403
341,2023-01-19 16:48:00,20994.52,0.035713,1310307.38208949,1291157.2052560903
342,2023-01-19 16:49:00,20975.16,0.02437,977590.5305714802,1321354.5904099704
343,2023-01-19 16:50:00,20963.2,0.0,1070128.0327147297,1357435.1293807798
344,2023-01-19 16:51:00,20970.6,0.001165,1085806.20079505,1108911.33307023
345,2023-01-19 16:52:00,20965.23,0.348845,998774.3325416798,1089611.2438952
346,2023-01-19 16:53:00,20972.61,0.0,1062620.8136786402,1097494.6283729298
347,2023-01-19 16:54:00,20958.32,0.90469,1107786.9640112296,1340819.21993833
348,2023-01-19 16:55:00,20949.21,0.216445,1308603.2030632,1558758.55755506
349,2023-01-19 16:56:00,20943.2,0.133791,1067386.24854932,1491185.42213211
350,2023-01-19 16:57:00,20939.99,0.0,1113545.79810166,754673.6051049399
351,2023-01-19 16:58:00,20939.2,0.024982,1108487.70631158,1107869.66592939
352,2023-01-19 16:59:00,20951.15,0.0652,1315365.1538669602,1159283.3843508002
353,2023-01-19 17:00:00,20941.56,0.044626,1080935.7557245898,1096515.8483273499
354,2023-01-19 17:01:00,20939.3,0.002,1113770.03794099,1100639.3108388698
355,2023-01-19 17:02:00,20956.43,0.817385,1291156.7603008098,1150386.4889175599
356,2023-01-19 17:03:00,20973.02,0.0,1193910.4136212,1064508.9823789594
357,2023-01-19 17:04:00,20967.84,0.001736,1174844.1495859397,1111050.0720082799
358,2023-01-19 17:05:00,20969.96,0.337746,1187570.1032575297,1128689.10616773
359,2023-01-19 17:06:00,20980.31,0.0,1329070.0477125403,1086010.1083516702
360,2023-01-19 17:07:00,20979.71,0.0,1325249.1801309402,1108348.5865021504
361,2023-01-19 17:08:00,20995.61,0.0,1394408.8877008099,1358131.87907722
362,2023-01-19 17:09:00,20995.61,0.006514,1401251.0567641498,1376380.7179784502
363,2023-01-19 17:10:00,20995.21,0.0,1416510.00949132,1408096.0853143504
364,2023-01-19 17:11:00,20988.87,0.0,1386125.1202759598,1289629.89905723
365,2023-01-19 17:12:00,20986.58,0.159086,1344082.89532075,1314340.4759008102
366,2023-01-19 17:13:00,20994.68,0.0,1387628.77135329,1396898.2551315005
367,2023-01-19 17:14:00,20997.1,0.001733,1396182.41254619,1167210.8777521502
368,2023-01-19 17:15:00,21004.03,0.0,1338859.50164378,1113226.4575901697
369,2023-01-19 17:16:00,20982.87,0.0,1130183.1981552297,1358596.8098173905
370,2023-01-19 17:17:00,20989.7,0.0,1361453.5179726998,1367440.2236638002
371,2023-01-19 17:18:00,20998.72,0.0,1384114.60197576,1160290.53784393
372,2023-01-19 17:19:00,21004.76,0.0,1361914.1305378398,1135873.56726044
373,2023-01-19 17:20:00,21017.28,0.022793,1215289.3357480704,967214.6249078902
374,2023-01-19 17:21:00,21020.89,0.039776,1229152.3140066506,944884.71281584
375,2023-01-19 17:22:00,21003.38,0.047094,1296828.76939659,1087844.1760760103
376,2023-01-19 17:23:00,21004.35,0.00173,1321080.8490174501,997264.4132216303
377,2023-01-19 17:24:00,21002.87,0.0,1320264.0561871803,984159.6481468003
378,2023-01-19 17:25:00,20986.96,0.004763,1283832.5088345902,1391800.0384735004
379,2023-01-19 17:26:00,20985.56,0.002,1246315.81992581,1317402.83525137
380,2023-01-19 17:27:00,20982.16,0.0,1084040.8707416898,1312147.0381637802
381,2023-01-19 17:28:00,21002.29,0.878019,1285595.52387922,865446.2168943302
382,2023-01-19 17:29:00,20984.14,0.002791,1062373.46297929,1283014.4545574104
383,2023-01-19 17:30:00,20993.69,0.0,1284218.75860415,1353445.2328179905
384,2023-01-19 17:31:00,21003.83,0.002,1298535.01815595,967139.7463738102
385,2023-01-19 17:32:00,21008.86,0.0,1168995.0812920202,948584.4363337602
386,2023-01-19 17:33:00,21013.43,0.006608,1096209.38265033,1085293.3612791703
387,2023-01-19 17:34:00,21001.53,0.0,1023868.0770800197,1086590.0106018903
388,2023-01-19 17:35:00,21001.53,0.0,1025820.0098821297,1076015.7317367306
389,2023-01-19 17:36:00,21009.88,0.00173,1069518.32363831,1070556.7147737702
390,2023-01-19 17:37:00,21009.69,0.001096,1075392.99594118,938831.5922329501
391,2023-01-19 17:38:00,21009.53,0.0,963036.7801094499,916250.8700538
392,2023-01-19 17:39:00,21004.55,0.0,1045845.9964980697,1112022.8947850403
393,2023-01-19 17:40:00,21026.32,0.000973,1416561.2247150298,981759.4989961
394,2023-01-19 17:41:00,21033.79,0.15557,1071456.3118437598,928968.5747267301
395,2023-01-19 17:42:00,21053.5,0.030979,963442.0923322698,992882.4065551399
396,2023-01-19 17:43:00,21039.08,0.0,944259.2565428397,1249060.50012657
397,2023-01-19 17:44:00,21023.07,4.935071,932632.3839245299,1303196.5509948102
398,2023-01-19 17:45:00,21028.02,0.002845,930623.6288294599,1304592.2187964101
399,2023-01-19 17:46:00,21026.88,0.09327,927384.1082063398,1322192.0388485698
400,2023-01-19 17:47:00,21021.0,0.161181,915239.5244399598,1294266.62538187
401,2023-01-19 17:48:00,21017.88,0.0,973722.6362632099,1299800.65922042
402,2023-01-19 17:49:00,21035.0,0.683626,1171480.5082967998,1238191.57109312
403,2023-01-19 17:50:00,21027.44,0.0,984943.5162938397,1258778.2617057401
404,2023-01-19 17:51:00,21058.2,0.00248,1313460.03614999,1000619.6337853702
405,2023-01-19 17:52:00,21062.56,0.0,1299358.18022866,1004675.6775835999
406,2023-01-19 17:53:00,21059.12,0.002858,1252803.82921497,1037737.3049413
407,2023-01-19 17:54:00,21045.06,0.0,1233293.17246344,1183978.0860476203
408,2023-01-19 17:55:00,21038.33,0.0,1250621.89894101,1341958.11410242
409,2023-01-19 17:56:00,21032.81,0.002,1270048.1808318098,1249440.55229169
410,2023-01-19 17:57:00,21062.6,0.61,1295062.27737175,944809.38740719
411,2023-01-19 17:58:00,21077.04,0.0,1275291.9929212104,1050085.20045849
412,2023-01-19 17:59:00,21072.18,0.001012,1019595.41980309,1106399.78249412
413,2023-01-19 18:00:00,21072.8,0.537134,1004323.7383355201,1136048.0792898
414,2023-01-19 18:01:00,21081.09,0.002,1318055.4651774406,1121506.1390246
415,2023-01-19 18:02:00,21051.04,0.002,1062658.27906206,1125353.1054635404
416,2023-01-19 18:03:00,21082.94,0.171917,1315947.9227858905,1044358.50850911
417,2023-01-19 18:04:00,21067.15,0.234073,1029289.85912766,1128129.092975
418,2023-01-19 18:05:00,21054.2,0.001725,1103049.3406653998,1135019.1011196002
419,2023-01-19 18:06:00,21044.92,0.002,1054124.2381332496,1206380.0383630402
420,2023-01-19 18:07:00,21053.75,0.0,1091065.5984877197,1030904.10303466
421,2023-01-19 18:08:00,21049.08,0.001102,1057261.5535995897,1009037.885757
422,2023-01-19 18:09:00,21036.56,0.0,1031587.5615246798,1347056.9098839702
423,2023-01-19 18:10:00,21047.01,0.0,1060641.0097007898,1146054.7774695
424,2023-01-19 18:11:00,21043.01,0.081734,1034599.2344815597,1173119.2715712502
425,2023-01-19 18:12:00,21030.0,0.004242,1110437.3531119898,1333062.04872248
426,2023-01-19 18:13:00,21026.46,0.0,1057497.37529303,1311464.0475207
427,2023-01-19 18:14:00,21021.1,0.0,1018569.9779770597,1343850.3532043998
428,2023-01-19 18:15:00,21033.55,0.0,1288780.64063525,1160495.25571406
429,2023-01-19 18:16:00,21039.25,0.001034,1271866.8314657498,1311535.88803419
430,2023-01-19 18:17:00,21039.25,0.0,1281207.1518942197,1225176.88150745
431,2023-01-19 18:18:00,21030.58,0.0,1084181.4824254096,1262145.13931825
432,2023-01-19 18:19:00,21023.24,0.030228,936407.8619459796,1313770.4191646602
433,2023-01-19 18:20:00,21033.99,0.001002,1386620.9452894798,1331029.14117498
434,2023-01-19 18:21:00,21018.54,0.002,1063568.1767229598,1347958.19211698
435,2023-01-19 18:22:00,21033.95,0.0,1339724.03423268,1186373.13192921
436,2023-01-19 18:23:00,21033.95,0.0,1343067.5760240897,1387917.37306345
437,2023-01-19 18:24:00,21041.95,0.621909,1343975.6501277997,1217093.45282195
438,2023-01-19 18:25:00,21046.59,0.0,1332795.89608845,1237475.77675908
439,2023-01-19 18:26:00,21048.24,0.0,1414097.45059867,1241345.8857605
440,2023-01-19 18:27:00,21047.01,0.09208,1370258.1987559597,1193102.0682096398
441,2023-01-19 18:28:00,21048.6,0.0,1394506.3425921297,1135768.9372458397
442,2023-01-19 18:29:00,21060.0,0.9202,1458303.8456625398,995979.6991116998
443,2023-01-19 18:30:00,21059.11,0.02,1219907.3781898199,1065319.7169771201
444,2023-01-19 18:31:00,21065.5,0.002,1420387.58890529,1055622.44720594
445,2023-01-19 18:32:00,21059.27,0.0,1289405.46142283,1096804.30333707
446,2023-01-19 18:33:00,21069.44,0.0,1336700.9351537398,1122677.9587843397
447,2023-01-19 18:34:00,21091.32,0.000954,1431739.7729582705,1073181.06781235
448,2023-01-19 18:35:00,21085.22,0.02,1416077.7452154504,1141461.6277232203
449,2023-01-19 18:36:00,21081.38,0.174931,1353927.0879943904,1067649.2018800299
450,2023-01-19 18:37:00,21077.89,0.153105,1372334.2606035005,1261215.9223346298
451,2023-01-19 18:38:00,21075.64,0.000937,1376073.50965234,1330793.2684668899
452,2023-01-19 18:39:00,21065.29,0.0,1014435.55767779,1343488.5024336297
453,2023-01-19 18:40:00,21061.91,0.0,1102053.8497205598,1365839.96978381
454,2023-01-19 18:41:00,21053.11,0.002,1063766.5871417797,1363067.5223317097
455,2023-01-19 18:42:00,21064.2,0.0,1081396.6364581098,1311581.1903136196
456,2023-01-19 18:43:00,21048.86,0.0,1104966.5025671097,1380962.6031469398
457,2023-01-19 18:44:00,21058.39,0.0,1198063.6627957998,1351845.8439980797
458,2023-01-19 18:45:00,21066.67,0.0,1126122.6208448198,1259079.7591548297
459,2023-01-19 18:46:00,21075.34,0.002,1251432.30850281,1348116.4835240394
460,2023-01-19 18:47:00,21075.34,0.0,1289899.49857222,1319221.8295137396
461,2023-01-19 18:48:00,21071.0,0.0,996974.3322324101,1338105.0502125295
462,2023-01-19 18:49:00,21065.42,0.0,1091226.6844091597,1328032.1790861995
463,2023-01-19 18:50:00,21065.42,0.0,1036670.9743264199,1324623.9097812495
464,2023-01-19 18:51:00,21062.57,0.002,1013040.31610134,1347224.4355569396
465,2023-01-19 18:52:00,21084.88,0.13287,1377316.5033161505,1043745.5810270798
466,2023-01-19 18:53:00,21091.85,0.0,1413110.3142859405,1075385.92832831
467,2023-01-19 18:54:00,21084.21,0.0,1407320.4302668707,1118384.2605076602
468,2023-01-19 18:55:00,21092.55,0.004347,1399164.0160109503,1181125.19329596
469,2023-01-19 18:56:00,21109.32,0.793471,1310150.8198150403,1001911.2191294503
470,2023-01-19 18:57:00,21093.46,1.028569,1148412.5960827204,1408889.0929909004
471,2023-01-19 18:58:00,21095.24,0.0,987766.0145127301,1214908.6770994503
472,2023-01-19 18:59:00,21088.67,0.001721,971807.5201196099,1186370.8144109102
473,2023-01-19 19:00:00,21080.05,0.001186,1073015.2967597202,1088746.22076425
474,2023-01-19 19:01:00,21067.81,0.198381,1079843.22008109,1312450.8964542397
475,2023-01-19 19:02:00,21056.55,0.0,1001190.05083785,1480064.4528433501
476,2023-01-19 19:03:00,21079.96,0.02019,1365937.4147619102,1126046.67607904
477,2023-01-19 19:04:00,21081.35,0.059909,1432702.0221086403,1151446.3719081897
478,2023-01-19 19:05:00,21087.57,0.489679,1387647.4442248403,1160121.01133931
479,2023-01-19 19:06:00,21093.46,0.183655,1604844.0896162405,1150613.68559567
480,2023-01-19 19:07:00,21095.74,0.004295,1599095.4879008706,1134524.70019309
481,2023-01-19 19:08:00,21080.38,0.046567,1375375.20833123,1284770.4313916895
482,2023-01-19 19:09:00,21075.51,0.053269,1352864.77339812,1379615.6914251898
483,2023-01-19 19:10:00,21059.16,0.216799,1110202.2561943096,1570633.05402616
484,2023-01-19 19:11:00,21069.19,0.196773,1166348.6092841402,1448081.3928982099
485,2023-01-19 19:12:00,21066.78,0.335442,1191575.27624544,1382809.1449870998
486,2023-01-19 19:13:00,21063.09,0.050552,958106.0658592099,1429968.2647862597
487,2023-01-19 19:14:00,21063.45,0.0,1044308.3769711199,1396458.56650824
488,2023-01-19 19:15:00,21064.03,0.006472,1175420.38170167,1442899.0054596597
489,2023-01-19 19:16:00,21042.25,0.926323,1165032.29206005,1668123.9015432901
490,2023-01-19 19:17:00,21043.0,0.100164,1390351.00995005,1224740.9933641304
491,2023-01-19 19:18:00,21041.67,0.0,1365125.1253095097,1248836.1412415006
492,2023-01-19 19:19:00,21039.32,0.01987,1399438.42773799,1182137.9152136003
493,2023-01-19 19:20:00,21059.39,0.297579,1409227.8174144998,1089200.6408099702
494,2023-01-19 19:21:00,21049.17,0.000925,1357758.02822237,1111310.4317044602
495,2023-01-19 19:22:00,21042.45,0.188752,1367741.75053325,1300722.7529733505
496,2023-01-19 19:23:00,21060.86,0.145,1370546.12039767,1057420.94261181
497,2023-01-19 19:24:00,21061.9,0.0,1273176.4050137599,1144002.2808950301
498,2023-01-19 19:25:00,21061.23,0.0,1306105.7718093402,1088067.5371761
499,2023-01-19 19:26:00,21092.73,0.188064,1441827.5905720806,1041674.1396723997
500,2023-01-19 19:27:00,21095.78,0.058502,1510823.2954496706,1062152.25165832
501,2023-01-19 19:28:00,21092.47,0.145,1437263.8967280204,1087988.05922961
502,2023-01-19 19:29:00,21092.2,0.0,1369021.9389325904,1079311.84316584
503,2023-01-19 19:30:00,21106.8,0.159261,1612172.811155781,1035887.41978443
504,2023-01-19 19:31:00,21103.31,0.0,1405200.4517999506,1322370.3996253302
505,2023-01-19 19:32:00,21091.04,0.311492,1201051.2093814004,1316474.7057763597
506,2023-01-19 19:33:00,21081.92,0.145,1184279.3101286802,1431577.4703065096
507,2023-01-19 19:34:00,21077.68,0.391044,1411879.50159342,1339662.0163107999
508,2023-01-19 19:35:00,21062.23,0.009493,1077275.5213999702,1362448.5752762
509,2023-01-19 19:36:00,21082.83,0.374692,1466572.2673849806,1178283.4794715298
510,2023-01-19 19:37:00,21079.09,0.284596,1450109.2045578803,1065547.12462756
511,2023-01-19 19:38:00,21076.0,0.416849,1473766.6165139803,1418301.5337104697
512,2023-01-19 19:39:00,21081.38,0.0,1442917.6301780303,1215024.21485979
513,2023-01-19 19:40:00,21073.12,0.0,1248226.3992484,1388584.10062707
514,2023-01-19 19:41:00,21071.42,0.026073,1185529.37413123,1343158.34804688
515,2023-01-19 19:42:00,21076.67,0.000943,1462273.09190727,1165015.76741104
516,2023-01-19 19:43:00,21052.87,0.0,1147994.08674698,1515216.3494579599
517,2023-01-19 19:44:00,21050.44,0.0,1116754.9660175098,1541787.3948961599
518,2023-01-19 19:45:00,21063.84,0.186831,1134364.41574266,1292402.0713089597
519,2023-01-19 19:46:00,21064.48,0.227614,1090541.7084073701,1376759.11288229
520,2023-01-19 19:47:00,21039.99,0.371288,1250407.5861725498,1593062.35678336
521,2023-01-19 19:48:00,21047.58,0.380582,1285409.81847259,1265040.93983532
522,2023-01-19 19:49:00,21043.58,0.0,1273861.61894334,1279116.9194849697
523,2023-01-19 19:50:00,21038.8,0.0,1300589.8255292997,1237632.1965905402
524,2023-01-19 19:51:00,21039.91,0.002958,1328155.5189977195,1276866.1582204
525,2023-01-19 19:52:00,21035.1,0.0,1074227.8022786798,1466541.80554548
526,2023-01-19 19:53:00,21038.41,0.163084,1310254.0474703098,1211652.8358771703
527,2023-01-19 19:54:00,21035.77,0.263328,1095507.4943350996,1485083.41827299
528,2023-01-19 19:55:00,21039.31,0.008406,1318510.1557996997,1269464.6496456
529,2023-01-19 19:56:00,21051.2,0.000526,1366113.7251553796,1171773.8050239598
530,2023-01-19 19:57:00,21070.0,0.653702,1520230.7459809904,1216076.2254805495
531,2023-01-19 19:58:00,21059.92,0.199137,1309390.5727755101,1210576.29199054
532,2023-01-19 19:59:00,21058.27,0.001025,1373546.6532705203,1171338.3925413103
533,2023-01-19 20:00:00,21056.97,0.18673,1372412.1103057102,1122081.97628329
534,2023-01-19 20:01:00,21047.8,0.180163,1310628.1004829402,1211919.35879627
535,2023-01-19 20:02:00,21042.25,0.210603,1362122.48576914,1183353.3725385303
536,2023-01-19 20:03:00,21047.47,0.001032,1379704.19444227,1191103.33149633
537,2023-01-19 20:04:00,21031.95,0.04,1122642.15211522,1465903.98508238
538,2023-01-19 20:05:00,21021.98,0.178887,1096973.90363856,1370048.11903442
539,2023-01-19 20:06:00,21015.33,0.145,1097549.21757152,1340518.0642309801
540,2023-01-19 20:07:00,21024.91,0.577157,1188665.8012623002,1350256.28840899
541,2023-01-19 20:08:00,21028.14,0.0,1109027.4324531201,1321671.10374768
542,2023-01-19 20:09:00,21025.13,0.0,1107338.5778946702,1250906.386913
543,2023-01-19 20:10:00,21034.35,0.0,1189420.7154143201,1271139.54805237
544,2023-01-19 20:11:00,21039.21,0.13357,1407805.0255454201,1044779.15865166
545,2023-01-19 20:12:00,21053.52,1.386607,1454715.56678208,1010963.4155661003
546,2023-01-19 20:13:00,21050.99,0.102689,1573771.04320209,1123393.4573254501
547,2023-01-19 20:14:00,21052.97,0.575044,1575582.8905617602,1103997.8104867502
548,2023-01-19 20:15:00,21063.78,0.022777,725259.0825822102,423419.69225077983
549,2023-01-19 20:16:00,21064.83,0.005942,665689.94015723,352486.3780279999
550,2023-01-19 20:17:00,21060.79,0.0,562757.7630747501,433290.5607449499
551,2023-01-19 20:18:00,21055.81,0.146992,1198066.28134578,1332586.3291004396
552,2023-01-19 20:19:00,21056.15,0.00105,1423010.1702882,1230791.84320077
553,2023-01-19 20:20:00,21062.92,0.036967,1561921.78661239,1280100.90696483
554,2023-01-19 20:21:00,21070.0,0.642428,1546834.1774213803,976863.20578151
555,2023-01-19 20:22:00,21077.25,0.396769,1507052.1644791104,1028592.1096579601
556,2023-01-19 20:23:00,21080.15,0.213267,1491026.1149155605,1076295.1971488995
557,2023-01-19 20:24:00,21095.0,0.074884,1680291.7502741506,1035112.0165226898
558,2023-01-19 20:25:00,21091.19,0.0,1705886.5438224406,1062317.23954913
559,2023-01-19 20:26:00,21093.6,0.178793,1650079.9347277705,1018423.22504857
560,2023-01-19 20:27:00,21103.13,0.042695,1629592.3815616507,1268341.45736631
561,2023-01-19 20:28:00,21136.53,0.100971,1028950.7760509198,1037714.9313596899
562,2023-01-19 20:29:00,21121.06,0.207365,1016898.6388863999,1186337.4265617998
563,2023-01-19 20:30:00,21128.4,0.594129,1173654.1424727896,1113436.2683350295
564,2023-01-19 20:31:00,21119.36,0.184163,1050729.5474425906,1232574.15669512
565,2023-01-19 20:32:00,21113.99,0.178573,1031625.8998547599,1257358.8322393496
566,2023-01-19 20:33:00,21113.99,0.0,963810.6553435698,1253647.6487057998
567,2023-01-19 20:34:00,21101.36,0.466516,1261691.3905204404,1408391.50735145
568,2023-01-19 20:35:00,21091.75,1.202007,1054450.0836593402,1371128.7376951603
569,2023-01-19 20:36:00,21104.97,0.000861,1402105.1380655302,1315086.67314829
570,2023-01-19 20:37:00,21092.64,0.080969,1023321.2403227601,1229860.1133733902
571,2023-01-19 20:38:00,21104.39,0.067556,1370551.1504396403,1363867.7899269701
572,2023-01-19 20:39:00,21101.85,0.0,1243737.47823859,1335689.0470885402
573,2023-01-19 20:40:00,21099.92,0.012851,1294098.9794916902,1301682.1064700503
574,2023-01-19 20:41:00,21096.9,0.0,1172847.9389388403,1275007.0452072602
575,2023-01-19 20:42:00,21109.19,0.000865,1305765.2201322403,1120766.9790673298
576,2023-01-19 20:43:00,21094.09,0.0,1126637.5769755903,1394295.2146986506
577,2023-01-19 20:44:00,21100.04,0.0,1284633.2106483302,1406122.5182830002
578,2023-01-19 20:45:00,21096.25,0.0,1149094.5588992203,1297962.3484841203
579,2023-01-19 20:46:00,21101.02,0.002,1359788.9809391503,1337687.22769558
580,2023-01-19 20:47:00,21098.99,0.0,1344870.4654285503,1410928.24246214
581,2023-01-19 20:48:00,21104.09,0.0,1369942.81072324,1399765.1399685303
582,2023-01-19 20:49:00,21111.0,0.941329,1274101.4785045404,1058760.94370061
583,2023-01-19 20:50:00,21107.49,0.0,1177384.7296813,1172002.99994918
584,2023-01-19 20:51:00,21097.67,0.002,1068384.9829242104,1427046.5114780904
585,2023-01-19 20:52:00,21113.47,0.0,1266505.5849450203,1092798.45002957
586,2023-01-19 20:53:00,21113.59,0.001023,1267074.1791078504,1104899.1953376997
587,2023-01-19 20:54:00,21109.75,0.137321,1252814.65526417,1195057.34617483
588,2023-01-19 20:55:00,21119.47,0.021506,1277591.3570728702,1158357.4149305497
589,2023-01-19 20:56:00,21127.37,0.099595,1416579.2528279503,1039874.7713251297
590,2023-01-19 20:57:00,21126.78,0.001013,1392895.41710538,1067217.5964075697
591,2023-01-19 20:58:00,21127.68,0.195214,1353750.74167544,1140994.3911437397
592,2023-01-19 20:59:00,21121.75,0.0,1334546.71350409,1249787.5398901696
593,2023-01-19 21:00:00,21117.43,0.028792,1208344.95633294,1248221.0078600799
594,2023-01-19 21:01:00,21127.76,0.147,1445493.1182633503,1023772.1783392498
595,2023-01-19 21:02:00,21137.0,0.187544,1463831.4345108203,1100253.49403047
596,2023-01-19 21:03:00,21140.41,0.0,1476047.2057989603,1322510.3708201498
597,2023-01-19 21:04:00,21139.76,0.505383,1451101.2497212903,1215897.6717859
598,2023-01-19 21:05:00,21120.37,0.180506,1080326.4419958298,1416127.36163896
599,2023-01-19 21:06:00,21118.68,0.024073,1048810.50700665,1404604.88340355
600,2023-01-19 21:07:00,21122.56,0.0,1085316.8079816198,1368795.7284445697
601,2023-01-19 21:08:00,21116.93,0.0,1057748.2445149003,1365093.2479371396
